model,scenario,label,score
MesoNet (Incompatível),q60,0,0.3913918
MesoNet (Incompatível),q60,0,0.5382929
MesoNet (Incompatível),q60,0,0.5037221
MesoNet (Incompatível),q60,0,0.999913
MesoNet (Incompatível),q60,0,0.9009599
MesoNet (Incompatível),q60,0,0.9965023
MesoNet (Incompatível),q60,0,0.9735645
MesoNet (Incompatível),q60,0,0.9724752
MesoNet (Incompatível),q60,0,0.8321741
MesoNet (Incompatível),q60,0,0.8493928
MesoNet (Incompatível),q60,0,0.7442583
MesoNet (Incompatível),q60,0,0.95622945
MesoNet (Incompatível),q60,0,0.9462814
MesoNet (Incompatível),q60,0,0.9075241
MesoNet (Incompatível),q60,0,0.96723574
MesoNet (Incompatível),q60,0,0.5010537
MesoNet (Incompatível),q60,0,0.2724951
MesoNet (Incompatível),q60,0,0.22011827
MesoNet (Incompatível),q60,0,0.37871528
MesoNet (Incompatível),q60,0,0.30427444
MesoNet (Incompatível),q60,0,0.3803756
MesoNet (Incompatível),q60,0,0.61086607
MesoNet (Incompatível),q60,0,0.91230714
MesoNet (Incompatível),q60,0,0.8985224
MesoNet (Incompatível),q60,0,0.9246409
MesoNet (Incompatível),q60,0,0.95761687
MesoNet (Incompatível),q60,0,0.9659574
MesoNet (Incompatível),q60,0,0.9650558
MesoNet (Incompatível),q60,0,0.9259702
MesoNet (Incompatível),q60,0,0.7915853
MesoNet (Incompatível),q60,0,0.7546675
MesoNet (Incompatível),q60,0,0.7435789
MesoNet (Incompatível),q60,0,0.89458644
MesoNet (Incompatível),q60,0,0.71344125
MesoNet (Incompatível),q60,0,0.76546896
MesoNet (Incompatível),q60,0,0.8204778
MesoNet (Incompatível),q60,0,0.8107469
MesoNet (Incompatível),q60,0,0.82750237
MesoNet (Incompatível),q60,0,0.7548515
MesoNet (Incompatível),q60,0,0.7135757
MesoNet (Incompatível),q60,0,0.87548286
MesoNet (Incompatível),q60,0,0.89327264
MesoNet (Incompatível),q60,0,0.8512052
MesoNet (Incompatível),q60,0,0.89736557
MesoNet (Incompatível),q60,0,0.9382676
MesoNet (Incompatível),q60,0,0.8453344
MesoNet (Incompatível),q60,0,0.92821455
MesoNet (Incompatível),q60,0,0.9275335
MesoNet (Incompatível),q60,0,0.90128803
MesoNet (Incompatível),q60,0,0.84276974
MesoNet (Incompatível),q60,0,0.96445155
MesoNet (Incompatível),q60,0,0.9814578
MesoNet (Incompatível),q60,0,0.97418547
MesoNet (Incompatível),q60,0,0.9684274
MesoNet (Incompatível),q60,0,0.9973343
MesoNet (Incompatível),q60,0,0.9985924
MesoNet (Incompatível),q60,0,0.9974228
MesoNet (Incompatível),q60,0,0.99909264
MesoNet (Incompatível),q60,0,0.9986139
MesoNet (Incompatível),q60,0,0.9997815
MesoNet (Incompatível),q60,0,0.9989256
MesoNet (Incompatível),q60,0,0.8316146
MesoNet (Incompatível),q60,0,0.93300384
MesoNet (Incompatível),q60,0,0.76789504
MesoNet (Incompatível),q60,0,0.6909518
MesoNet (Incompatível),q60,0,0.9089253
MesoNet (Incompatível),q60,0,0.94721913
MesoNet (Incompatível),q60,0,0.926667
MesoNet (Incompatível),q60,0,0.9298338
MesoNet (Incompatível),q60,0,0.7950895
MesoNet (Incompatível),q60,0,0.8550453
MesoNet (Incompatível),q60,0,0.8589215
MesoNet (Incompatível),q60,0,0.8074278
MesoNet (Incompatível),q60,0,0.97985303
MesoNet (Incompatível),q60,0,0.8297236
MesoNet (Incompatível),q60,0,0.91014534
MesoNet (Incompatível),q60,0,0.70372665
MesoNet (Incompatível),q60,0,0.7775607
MesoNet (Incompatível),q60,0,0.70785415
MesoNet (Incompatível),q60,0,0.82764405
MesoNet (Incompatível),q60,0,0.7640935
MesoNet (Incompatível),q60,0,0.7370389
MesoNet (Incompatível),q60,0,0.65739995
MesoNet (Incompatível),q60,0,0.8911681
MesoNet (Incompatível),q60,0,0.74475646
MesoNet (Incompatível),q60,0,0.8434601
MesoNet (Incompatível),q60,0,0.8808031
MesoNet (Incompatível),q60,0,0.7734591
MesoNet (Incompatível),q60,0,0.8171196
MesoNet (Incompatível),q60,0,0.881045
MesoNet (Incompatível),q60,0,0.5885004
MesoNet (Incompatível),q60,0,0.97433114
MesoNet (Incompatível),q60,0,0.8492795
MesoNet (Incompatível),q60,0,0.99475116
MesoNet (Incompatível),q60,0,0.92043114
MesoNet (Incompatível),q60,0,0.8190258
MesoNet (Incompatível),q60,0,0.89919734
MesoNet (Incompatível),q60,0,0.8459071
MesoNet (Incompatível),q60,0,0.8763758
MesoNet (Incompatível),q60,0,0.97483116
MesoNet (Incompatível),q60,0,0.8778173
MesoNet (Incompatível),q60,0,0.7141246
MesoNet (Incompatível),q60,0,0.9761935
MesoNet (Incompatível),q60,0,0.95701885
MesoNet (Incompatível),q60,0,0.99939746
MesoNet (Incompatível),q60,0,0.997854
MesoNet (Incompatível),q60,0,0.9998711
MesoNet (Incompatível),q60,0,0.99568075
MesoNet (Incompatível),q60,0,0.9993063
MesoNet (Incompatível),q60,0,0.9986076
MesoNet (Incompatível),q60,0,0.9992702
MesoNet (Incompatível),q60,0,0.99852973
MesoNet (Incompatível),q60,0,0.99914396
MesoNet (Incompatível),q60,0,0.99957585
MesoNet (Incompatível),q60,0,0.99868274
MesoNet (Incompatível),q60,0,0.99793875
MesoNet (Incompatível),q60,0,0.9982627
MesoNet (Incompatível),q60,0,0.99400824
MesoNet (Incompatível),q60,0,0.9980527
MesoNet (Incompatível),q60,0,0.9980926
MesoNet (Incompatível),q60,0,0.99639666
MesoNet (Incompatível),q60,0,0.9986886
MesoNet (Incompatível),q60,0,0.99822915
MesoNet (Incompatível),q60,0,0.9810273
MesoNet (Incompatível),q60,0,0.3671941
MesoNet (Incompatível),q60,0,0.40011355
MesoNet (Incompatível),q60,0,0.3194263
MesoNet (Incompatível),q60,0,0.58307993
MesoNet (Incompatível),q60,0,0.6575601
MesoNet (Incompatível),q60,0,0.42102718
MesoNet (Incompatível),q60,0,0.7687633
MesoNet (Incompatível),q60,0,0.46176603
MesoNet (Incompatível),q60,0,0.8328611
MesoNet (Incompatível),q60,0,0.9770202
MesoNet (Incompatível),q60,0,0.9880133
MesoNet (Incompatível),q60,0,0.98459077
MesoNet (Incompatível),q60,0,0.92046344
MesoNet (Incompatível),q60,0,0.9763263
MesoNet (Incompatível),q60,0,0.9993346
MesoNet (Incompatível),q60,0,0.99733967
MesoNet (Incompatível),q60,0,0.9973183
MesoNet (Incompatível),q60,0,0.99855757
MesoNet (Incompatível),q60,0,0.99947983
MesoNet (Incompatível),q60,0,0.99960923
MesoNet (Incompatível),q60,0,0.97921556
MesoNet (Incompatível),q60,0,0.9559264
MesoNet (Incompatível),q60,0,0.9637675
MesoNet (Incompatível),q60,0,0.95660037
MesoNet (Incompatível),q60,0,0.9377447
MesoNet (Incompatível),q60,0,0.9338156
MesoNet (Incompatível),q60,0,0.9411516
MesoNet (Incompatível),q60,0,0.89698184
MesoNet (Incompatível),q60,0,0.9649346
MesoNet (Incompatível),q60,0,0.95618063
MesoNet (Incompatível),q60,0,0.97504187
MesoNet (Incompatível),q60,0,0.9612669
MesoNet (Incompatível),q60,0,0.9595981
MesoNet (Incompatível),q60,0,0.92972
MesoNet (Incompatível),q60,0,0.94155145
MesoNet (Incompatível),q60,0,0.11523953
MesoNet (Incompatível),q60,0,0.08888431
MesoNet (Incompatível),q60,0,0.15360215
MesoNet (Incompatível),q60,0,0.42908016
MesoNet (Incompatível),q60,0,0.0594375
MesoNet (Incompatível),q60,0,0.1344955
MesoNet (Incompatível),q60,0,0.3481286
MesoNet (Incompatível),q60,0,0.15749337
MesoNet (Incompatível),q60,0,0.04752909
MesoNet (Incompatível),q60,0,0.17329009
MesoNet (Incompatível),q60,0,0.9049307
MesoNet (Incompatível),q60,0,0.94870347
MesoNet (Incompatível),q60,0,0.893046
MesoNet (Incompatível),q60,0,0.9010923
MesoNet (Incompatível),q60,0,0.97270626
MesoNet (Incompatível),q60,0,0.16789225
MesoNet (Incompatível),q60,0,0.90567076
MesoNet (Incompatível),q60,0,0.83765686
MesoNet (Incompatível),q60,0,0.913171
MesoNet (Incompatível),q60,0,0.8864186
MesoNet (Incompatível),q60,0,0.87703884
MesoNet (Incompatível),q60,0,0.91936284
MesoNet (Incompatível),q60,0,0.7990288
MesoNet (Incompatível),q60,0,0.7886676
MesoNet (Incompatível),q60,0,0.94217205
MesoNet (Incompatível),q60,0,0.8247546
MesoNet (Incompatível),q60,0,0.8697827
MesoNet (Incompatível),q60,0,0.93280804
MesoNet (Incompatível),q60,0,0.9896829
MesoNet (Incompatível),q60,0,0.9962312
MesoNet (Incompatível),q60,0,0.99345696
MesoNet (Incompatível),q60,0,0.99221283
MesoNet (Incompatível),q60,0,0.22026712
MesoNet (Incompatível),q60,0,0.70635855
MesoNet (Incompatível),q60,0,0.80306274
MesoNet (Incompatível),q60,0,0.94357103
MesoNet (Incompatível),q60,0,0.36131266
MesoNet (Incompatível),q60,0,0.8298029
MesoNet (Incompatível),q60,0,0.9250415
MesoNet (Incompatível),q60,0,0.76507914
MesoNet (Incompatível),q60,0,0.5839547
MesoNet (Incompatível),q60,0,0.6706685
MesoNet (Incompatível),q60,0,0.56763387
MesoNet (Incompatível),q60,0,0.7363882
MesoNet (Incompatível),q60,0,0.28153047
MesoNet (Incompatível),q60,0,0.21221453
MesoNet (Incompatível),q60,0,0.1957752
MesoNet (Incompatível),q60,0,0.30460247
MesoNet (Incompatível),q60,0,0.110477276
MesoNet (Incompatível),q60,0,0.45161095
MesoNet (Incompatível),q60,0,0.5829879
MesoNet (Incompatível),q60,0,0.47043753
MesoNet (Incompatível),q60,0,0.5002291
MesoNet (Incompatível),q60,0,0.50625825
MesoNet (Incompatível),q60,0,0.51994264
MesoNet (Incompatível),q60,0,0.5006622
MesoNet (Incompatível),q60,0,0.52214634
MesoNet (Incompatível),q60,0,0.9862057
MesoNet (Incompatível),q60,0,0.99644595
MesoNet (Incompatível),q60,0,0.99726117
MesoNet (Incompatível),q60,0,0.9899083
MesoNet (Incompatível),q60,0,0.9943194
MesoNet (Incompatível),q60,0,0.99446356
MesoNet (Incompatível),q60,0,0.9976677
MesoNet (Incompatível),q60,0,0.6254311
MesoNet (Incompatível),q60,0,0.41928372
MesoNet (Incompatível),q60,0,0.34754196
MesoNet (Incompatível),q60,0,0.36836106
MesoNet (Incompatível),q60,0,0.3408375
MesoNet (Incompatível),q60,0,0.28868282
MesoNet (Incompatível),q60,0,0.11258614
MesoNet (Incompatível),q60,0,0.4596793
MesoNet (Incompatível),q60,0,0.4773315
MesoNet (Incompatível),q60,0,0.58805287
MesoNet (Incompatível),q60,0,0.43613303
MesoNet (Incompatível),q60,0,0.81177497
MesoNet (Incompatível),q60,0,0.091940194
MesoNet (Incompatível),q60,0,0.092716515
MesoNet (Incompatível),q60,0,0.095446505
MesoNet (Incompatível),q60,0,0.27025717
MesoNet (Incompatível),q60,0,0.23479274
MesoNet (Incompatível),q60,0,0.12727115
MesoNet (Incompatível),q60,0,0.36207518
MesoNet (Incompatível),q60,0,0.99821275
MesoNet (Incompatível),q60,0,0.99853295
MesoNet (Incompatível),q60,0,0.9991141
MesoNet (Incompatível),q60,0,0.99885976
MesoNet (Incompatível),q60,0,0.9990739
MesoNet (Incompatível),q60,0,0.9989835
MesoNet (Incompatível),q60,0,0.72270894
MesoNet (Incompatível),q60,0,0.5007014
MesoNet (Incompatível),q60,0,0.69247526
MesoNet (Incompatível),q60,0,0.62073636
MesoNet (Incompatível),q60,0,0.71714765
MesoNet (Incompatível),q60,0,0.83332646
MesoNet (Incompatível),q60,0,0.8347916
MesoNet (Incompatível),q60,0,0.5950972
MesoNet (Incompatível),q60,0,0.56463176
MesoNet (Incompatível),q60,0,0.74092925
MesoNet (Incompatível),q60,0,0.5756602
MesoNet (Incompatível),q60,0,0.65046066
MesoNet (Incompatível),q60,0,0.5971528
MesoNet (Incompatível),q60,0,0.9433509
MesoNet (Incompatível),q60,0,0.40875307
MesoNet (Incompatível),q60,0,0.4989893
MesoNet (Incompatível),q60,0,0.8411522
MesoNet (Incompatível),q60,0,0.89944154
MesoNet (Incompatível),q60,0,0.8770993
MesoNet (Incompatível),q60,0,0.8548263
MesoNet (Incompatível),q60,0,0.9145842
MesoNet (Incompatível),q60,0,0.1341274
MesoNet (Incompatível),q60,0,0.16460152
MesoNet (Incompatível),q60,0,0.20822722
MesoNet (Incompatível),q60,0,0.15237033
MesoNet (Incompatível),q60,0,0.14841627
MesoNet (Incompatível),q60,0,0.24009335
MesoNet (Incompatível),q60,0,0.10797326
MesoNet (Incompatível),q60,0,0.8877832
MesoNet (Incompatível),q60,0,0.84767693
MesoNet (Incompatível),q60,0,0.5483688
MesoNet (Incompatível),q60,0,0.82088614
MesoNet (Incompatível),q60,0,0.7212455
MesoNet (Incompatível),q60,0,0.8104646
MesoNet (Incompatível),q60,0,0.8187271
MesoNet (Incompatível),q60,0,0.7848926
MesoNet (Incompatível),q60,0,0.81546086
MesoNet (Incompatível),q60,0,0.71819276
MesoNet (Incompatível),q60,0,0.8398693
MesoNet (Incompatível),q60,0,0.6531194
MesoNet (Incompatível),q60,0,0.42780036
MesoNet (Incompatível),q60,0,0.17638016
MesoNet (Incompatível),q60,0,0.18321091
MesoNet (Incompatível),q60,0,0.39247182
MesoNet (Incompatível),q60,0,0.531687
MesoNet (Incompatível),q60,0,0.24867973
MesoNet (Incompatível),q60,0,0.39721513
MesoNet (Incompatível),q60,0,0.3493682
MesoNet (Incompatível),q60,0,0.49269992
MesoNet (Incompatível),q60,0,0.9992418
MesoNet (Incompatível),q60,0,0.99962646
MesoNet (Incompatível),q60,0,0.99951434
MesoNet (Incompatível),q60,0,0.9976142
MesoNet (Incompatível),q60,0,0.99821615
MesoNet (Incompatível),q60,0,0.9985884
MesoNet (Incompatível),q60,0,0.96805656
MesoNet (Incompatível),q60,0,0.7694206
MesoNet (Incompatível),q60,0,0.92679024
MesoNet (Incompatível),q60,0,0.9312468
MesoNet (Incompatível),q60,0,0.5880614
MesoNet (Incompatível),q60,0,0.7137219
MesoNet (Incompatível),q60,0,0.79602814
MesoNet (Incompatível),q60,0,0.6853937
MesoNet (Incompatível),q30,1,0.7819703
MesoNet (Incompatível),q30,1,0.7453666
MesoNet (Incompatível),q30,1,0.23796576
MesoNet (Incompatível),q30,1,0.7635421
MesoNet (Incompatível),q30,1,0.6260402
MesoNet (Incompatível),q30,1,0.68040264
MesoNet (Incompatível),q30,1,0.56468916
MesoNet (Incompatível),q30,1,0.54429543
MesoNet (Incompatível),q30,1,0.5503854
MesoNet (Incompatível),q30,1,0.598346
MesoNet (Incompatível),q30,1,0.6943687
MesoNet (Incompatível),q30,1,0.7018696
MesoNet (Incompatível),q30,1,0.5195854
MesoNet (Incompatível),q30,1,0.3432543
MesoNet (Incompatível),q30,1,0.07569909
MesoNet (Incompatível),q30,1,0.20816372
MesoNet (Incompatível),q30,1,0.1708754
MesoNet (Incompatível),q30,1,0.14430785
MesoNet (Incompatível),q30,1,0.13770512
MesoNet (Incompatível),q30,1,0.14386408
MesoNet (Incompatível),q30,1,0.63365054
MesoNet (Incompatível),q30,1,0.58198714
MesoNet (Incompatível),q30,1,0.5743245
MesoNet (Incompatível),q30,1,0.61420953
MesoNet (Incompatível),q30,1,0.6229403
MesoNet (Incompatível),q30,1,0.6000907
MesoNet (Incompatível),q30,1,0.5837848
MesoNet (Incompatível),q30,1,0.58048165
MesoNet (Incompatível),q30,1,0.58469874
MesoNet (Incompatível),q30,1,0.54928803
MesoNet (Incompatível),q30,1,0.5959133
MesoNet (Incompatível),q30,1,0.5870943
MesoNet (Incompatível),q30,1,0.64444363
MesoNet (Incompatível),q30,1,0.4791497
MesoNet (Incompatível),q30,1,0.4973623
MesoNet (Incompatível),q30,1,0.50687444
MesoNet (Incompatível),q30,1,0.5399394
MesoNet (Incompatível),q30,1,0.6284413
MesoNet (Incompatível),q30,1,0.5844
MesoNet (Incompatível),q30,1,0.053580146
MesoNet (Incompatível),q30,1,0.123289555
MesoNet (Incompatível),q30,1,0.09306484
MesoNet (Incompatível),q30,1,0.43454537
MesoNet (Incompatível),q30,1,0.45751822
MesoNet (Incompatível),q30,1,0.28988537
MesoNet (Incompatível),q30,1,0.3414897
MesoNet (Incompatível),q30,1,0.28014538
MesoNet (Incompatível),q30,1,0.3623145
MesoNet (Incompatível),q30,1,0.2948103
MesoNet (Incompatível),q30,1,0.37746444
MesoNet (Incompatível),q30,1,0.6469505
MesoNet (Incompatível),q30,1,0.73577213
MesoNet (Incompatível),q30,1,0.82278645
MesoNet (Incompatível),q30,1,0.7778406
MesoNet (Incompatível),q30,1,0.76410764
MesoNet (Incompatível),q30,1,0.73549104
MesoNet (Incompatível),q30,1,0.71882975
MesoNet (Incompatível),q30,1,0.22361545
MesoNet (Incompatível),q30,1,0.22346742
MesoNet (Incompatível),q30,1,0.2691265
MesoNet (Incompatível),q30,1,0.24312763
MesoNet (Incompatível),q30,1,0.29680803
MesoNet (Incompatível),q30,1,0.2855707
MesoNet (Incompatível),q30,1,0.38948593
MesoNet (Incompatível),q30,1,0.52466166
MesoNet (Incompatível),q30,1,0.6194788
MesoNet (Incompatível),q30,1,0.7294707
MesoNet (Incompatível),q30,1,0.76883644
MesoNet (Incompatível),q30,1,0.88240564
MesoNet (Incompatível),q30,1,0.9814158
MesoNet (Incompatível),q30,1,0.7720828
MesoNet (Incompatível),q30,1,0.16792162
MesoNet (Incompatível),q30,1,0.35497952
MesoNet (Incompatível),q30,1,0.41612577
MesoNet (Incompatível),q30,1,0.7416017
MesoNet (Incompatível),q30,1,0.7830695
MesoNet (Incompatível),q30,1,0.7883903
MesoNet (Incompatível),q30,1,0.4050869
MesoNet (Incompatível),q30,1,0.25290513
MesoNet (Incompatível),q30,1,0.36881787
MesoNet (Incompatível),q30,1,0.43238014
MesoNet (Incompatível),q30,1,0.3920937
MesoNet (Incompatível),q30,1,0.46415302
MesoNet (Incompatível),q30,1,0.3472903
MesoNet (Incompatível),q30,1,0.46788856
MesoNet (Incompatível),q30,1,0.7418895
MesoNet (Incompatível),q30,1,0.7323149
MesoNet (Incompatível),q30,1,0.8681919
MesoNet (Incompatível),q30,1,0.7739004
MesoNet (Incompatível),q30,1,0.8296267
MesoNet (Incompatível),q30,1,0.8216713
MesoNet (Incompatível),q30,1,0.72526723
MesoNet (Incompatível),q30,1,0.63581014
MesoNet (Incompatível),q30,1,0.678851
MesoNet (Incompatível),q30,1,0.6475198
MesoNet (Incompatível),q30,1,0.6825173
MesoNet (Incompatível),q30,1,0.6106422
MesoNet (Incompatível),q30,1,0.6502702
MesoNet (Incompatível),q30,1,0.6343995
MesoNet (Incompatível),q30,1,0.56988966
MesoNet (Incompatível),q30,1,0.6865735
MesoNet (Incompatível),q30,1,0.7656329
MesoNet (Incompatível),q30,1,0.74945563
MesoNet (Incompatível),q30,1,0.75590664
MesoNet (Incompatível),q30,1,0.7475722
MesoNet (Incompatível),q30,1,0.7844878
MesoNet (Incompatível),q30,1,0.7176842
MesoNet (Incompatível),q30,1,0.7143199
MesoNet (Incompatível),q30,1,0.7598532
MesoNet (Incompatível),q30,1,0.7701415
MesoNet (Incompatível),q30,1,0.44086856
MesoNet (Incompatível),q30,1,0.6220147
MesoNet (Incompatível),q30,1,0.4994044
MesoNet (Incompatível),q30,1,0.5993711
MesoNet (Incompatível),q30,1,0.54663473
MesoNet (Incompatível),q30,1,0.47144166
MesoNet (Incompatível),q30,1,0.9276637
MesoNet (Incompatível),q30,1,0.6564021
MesoNet (Incompatível),q30,1,0.550369
MesoNet (Incompatível),q30,1,0.8803648
MesoNet (Incompatível),q30,1,0.647908
MesoNet (Incompatível),q30,1,0.93861157
MesoNet (Incompatível),q30,1,0.7731023
MesoNet (Incompatível),q30,1,0.6423936
MesoNet (Incompatível),q30,1,0.5412525
MesoNet (Incompatível),q30,1,0.6254933
MesoNet (Incompatível),q30,1,0.5491146
MesoNet (Incompatível),q30,1,0.533603
MesoNet (Incompatível),q30,1,0.62446594
MesoNet (Incompatível),q30,1,0.62078047
MesoNet (Incompatível),q30,1,0.69153976
MesoNet (Incompatível),q30,1,0.7207699
MesoNet (Incompatível),q30,1,0.5783183
MesoNet (Incompatível),q30,1,0.68953156
MesoNet (Incompatível),q30,1,0.5891135
MesoNet (Incompatível),q30,1,0.6530131
MesoNet (Incompatível),q30,1,0.4609297
MesoNet (Incompatível),q30,1,0.61513245
MesoNet (Incompatível),q30,1,0.5802898
MesoNet (Incompatível),q30,1,0.6720395
MesoNet (Incompatível),q30,1,0.67155766
MesoNet (Incompatível),q30,1,0.7151084
MesoNet (Incompatível),q30,1,0.7364105
MesoNet (Incompatível),q30,1,0.67723286
MesoNet (Incompatível),q30,1,0.6313344
MesoNet (Incompatível),q30,1,0.54576755
MesoNet (Incompatível),q30,1,0.6249048
MesoNet (Incompatível),q30,1,0.38429222
MesoNet (Incompatível),q30,1,0.43437752
MesoNet (Incompatível),q30,1,0.5545943
MesoNet (Incompatível),q30,1,0.5616506
MesoNet (Incompatível),q30,1,0.619089
MesoNet (Incompatível),q30,1,0.74106264
MesoNet (Incompatível),q30,1,0.50297403
MesoNet (Incompatível),q30,1,0.761524
MesoNet (Incompatível),q30,1,0.4914524
MesoNet (Incompatível),q30,1,0.74036306
MesoNet (Incompatível),q30,1,0.5755807
MesoNet (Incompatível),q30,1,0.683234
MesoNet (Incompatível),q30,1,0.4853149
MesoNet (Incompatível),q30,1,0.5021297
MesoNet (Incompatível),q30,1,0.5003346
MesoNet (Incompatível),q30,1,0.4746416
MesoNet (Incompatível),q30,1,0.53040713
MesoNet (Incompatível),q30,1,0.4788345
MesoNet (Incompatível),q30,1,0.46588123
MesoNet (Incompatível),q30,1,0.49853244
MesoNet (Incompatível),q30,1,0.964398
MesoNet (Incompatível),q30,1,0.97930205
MesoNet (Incompatível),q30,1,0.9701545
MesoNet (Incompatível),q30,1,0.9835931
MesoNet (Incompatível),q30,1,0.9623106
MesoNet (Incompatível),q30,1,0.9977032
MesoNet (Incompatível),q30,1,0.98163307
MesoNet (Incompatível),q30,1,0.98298734
MesoNet (Incompatível),q30,1,0.9624106
MesoNet (Incompatível),q30,1,0.9909914
MesoNet (Incompatível),q30,1,0.99744403
MesoNet (Incompatível),q30,1,0.984926
MesoNet (Incompatível),q30,1,0.87394655
MesoNet (Incompatível),q30,1,0.922084
MesoNet (Incompatível),q30,1,0.7939857
MesoNet (Incompatível),q30,1,0.8672735
MesoNet (Incompatível),q30,1,0.9400548
MesoNet (Incompatível),q30,1,0.8842227
MesoNet (Incompatível),q30,1,0.964424
MesoNet (Incompatível),q30,1,0.94016755
MesoNet (Incompatível),q30,1,0.16353557
MesoNet (Incompatível),q30,1,0.57343495
MesoNet (Incompatível),q30,1,0.20225523
MesoNet (Incompatível),q30,1,0.42157376
MesoNet (Incompatível),q30,1,0.4305794
MesoNet (Incompatível),q30,1,0.44214958
MesoNet (Incompatível),q30,1,0.5749494
MesoNet (Incompatível),q30,1,0.55471134
MesoNet (Incompatível),q30,1,0.6858387
MesoNet (Incompatível),q30,1,0.045590118
MesoNet (Incompatível),q30,1,0.07345193
MesoNet (Incompatível),q30,1,0.15306398
MesoNet (Incompatível),q30,1,0.06966506
MesoNet (Incompatível),q30,1,0.07760857
MesoNet (Incompatível),q30,1,0.18177003
MesoNet (Incompatível),q30,1,0.97552246
MesoNet (Incompatível),q30,1,0.96533775
MesoNet (Incompatível),q30,1,0.8040049
MesoNet (Incompatível),q30,1,0.9630659
MesoNet (Incompatível),q30,1,0.8891344
MesoNet (Incompatível),q30,1,0.8882104
MesoNet (Incompatível),q30,1,0.5377004
MesoNet (Incompatível),q30,1,0.81773317
MesoNet (Incompatível),q30,1,0.79966193
MesoNet (Incompatível),q30,1,0.7487851
MesoNet (Incompatível),q30,1,0.70215374
MesoNet (Incompatível),q30,1,0.62224627
MesoNet (Incompatível),q30,1,0.84141016
MesoNet (Incompatível),q30,1,0.5927192
MesoNet (Incompatível),q30,1,0.04321499
MesoNet (Incompatível),q30,1,0.02902501
MesoNet (Incompatível),q30,1,0.17234334
MesoNet (Incompatível),q30,1,0.30813295
MesoNet (Incompatível),q30,1,0.077315874
MesoNet (Incompatível),q30,1,0.029837074
MesoNet (Incompatível),q30,1,0.03140872
MesoNet (Incompatível),q30,1,0.33058378
MesoNet (Incompatível),q30,1,0.20585522
MesoNet (Incompatível),q30,1,0.2787748
MesoNet (Incompatível),q30,1,0.1567981
MesoNet (Incompatível),q30,1,0.21503596
MesoNet (Incompatível),q30,1,0.20933558
MesoNet (Incompatível),q30,1,0.20799875
MesoNet (Incompatível),q30,1,0.08339435
MesoNet (Incompatível),q30,1,0.21119611
MesoNet (Incompatível),q30,1,0.30519316
MesoNet (Incompatível),q30,1,0.54625535
MesoNet (Incompatível),q30,1,0.32766262
MesoNet (Incompatível),q30,1,0.25133097
MesoNet (Incompatível),q30,1,0.13629113
MesoNet (Incompatível),q30,1,0.5337219
MesoNet (Incompatível),q30,1,0.064544626
MesoNet (Incompatível),q30,1,0.6230868
MesoNet (Incompatível),q30,1,0.75341755
MesoNet (Incompatível),q30,1,0.6894523
MesoNet (Incompatível),q30,1,0.70867044
MesoNet (Incompatível),q30,1,0.7207407
MesoNet (Incompatível),q30,1,0.71172607
MesoNet (Incompatível),q30,1,0.6802145
MesoNet (Incompatível),q30,1,0.566857
MesoNet (Incompatível),q30,1,0.6161665
MesoNet (Incompatível),q30,1,0.68721724
MesoNet (Incompatível),q30,1,0.63113415
MesoNet (Incompatível),q30,1,0.71568346
MesoNet (Incompatível),q30,1,0.79869354
MesoNet (Incompatível),q30,1,0.8499331
MesoNet (Incompatível),q30,1,0.50542307
MesoNet (Incompatível),q30,1,0.64187515
MesoNet (Incompatível),q30,1,0.2491524
MesoNet (Incompatível),q30,1,0.64845395
MesoNet (Incompatível),q30,1,0.13236393
MesoNet (Incompatível),q30,1,0.5572648
MesoNet (Incompatível),q30,1,0.080266796
MesoNet (Incompatível),q30,1,0.62070465
MesoNet (Incompatível),q30,1,0.6390543
MesoNet (Incompatível),q30,1,0.58356905
MesoNet (Incompatível),q30,1,0.5869534
MesoNet (Incompatível),q30,1,0.5631677
MesoNet (Incompatível),q30,1,0.49325642
MesoNet (Incompatível),q30,1,0.52649564
MesoNet (Incompatível),q30,1,0.003198733
MesoNet (Incompatível),q30,1,0.0029554921
MesoNet (Incompatível),q30,1,0.0013072556
MesoNet (Incompatível),q30,1,0.0010320399
MesoNet (Incompatível),q30,1,0.0015662638
MesoNet (Incompatível),q30,1,0.0004525103
MesoNet (Incompatível),q30,1,0.0018391134
MesoNet (Incompatível),q30,1,0.49297693
MesoNet (Incompatível),q30,1,0.6035212
MesoNet (Incompatível),q30,1,0.52181184
MesoNet (Incompatível),q30,1,0.5381346
MesoNet (Incompatível),q30,1,0.5317373
MesoNet (Incompatível),q30,1,0.5523344
MesoNet (Incompatível),q30,1,0.78219134
MesoNet (Incompatível),q30,1,0.6999066
MesoNet (Incompatível),q30,1,0.7288916
MesoNet (Incompatível),q30,1,0.8794596
MesoNet (Incompatível),q30,1,0.78536236
MesoNet (Incompatível),q30,1,0.6541681
MesoNet (Incompatível),q30,1,0.7239535
MesoNet (Incompatível),q30,1,0.58320445
MesoNet (Incompatível),q30,1,0.5932623
MesoNet (Incompatível),q30,1,0.50961345
MesoNet (Incompatível),q30,1,0.523618
MesoNet (Incompatível),q30,1,0.2772169
MesoNet (Incompatível),q30,1,0.31870288
MesoNet (Incompatível),q30,1,0.27899042
MesoNet (Incompatível),q30,1,0.47315532
MesoNet (Incompatível),q30,1,0.5565138
MesoNet (Incompatível),q30,1,0.5575547
MesoNet (Incompatível),q30,1,0.5735259
